"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",64,8800,12000,15000,18000,24000,44000,46000,47000,47000
"POST /",64,13000,21000,21000,21000,29000,31000,36000,36000,36000
"GET /analysis.html",26,33000,39000,48000,54000,57000,60000,89000,89000,89000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",8,50000,51000,65000,65000,81000,81000,81000,81000,81000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",10,50000,55000,62000,67000,75000,75000,75000,75000,75000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",1,23000,23000,23000,23000,23000,23000,23000,23000,23000
"GET /compare.html",51,30000,41000,58000,59000,62000,71000,83000,89000,89000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",18,40000,46000,48000,49000,67000,84000,84000,84000,84000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",23,29000,48000,48000,53000,64000,68000,73000,73000,73000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",5,39000,54000,54000,93000,93000,93000,93000,93000,93000
"GET /measure.html",76,36000,43000,47000,49000,64000,86000,91000,92000,92000
"POST /measureResults.html",57,33000,42000,46000,48000,63000,69000,78000,87000,87000
"GET /movers.html",48,36000,42000,52000,54000,66000,74000,92000,92000,92000
"POST /moversResult.html",34,53000,62000,67000,72000,82000,95000,96000,96000,96000
"GET /prediction.html",25,24000,42000,45000,57000,74000,76000,85000,85000,85000
"POST /predictionResult.html",15,35000,38000,49000,58000,62000,81000,81000,81000,81000
"Total",525,27000,39000,45000,49000,62000,74000,86000,92000,96000
