"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",16,2500,2600,2700,2700,2900,2900,2900,2900,2900
"POST /",16,590,830,1100,1100,1300,1400,1400,1400,1400
"GET /analysis.html",28,7700,10000,14000,15000,18000,19000,22000,22000,22000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",10,11000,14000,16000,17000,17000,17000,17000,17000,17000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",16,15000,16000,16000,16000,24000,27000,27000,27000,27000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",2,6100,6100,6100,6100,6100,6100,6100,6100,6100
"GET /compare.html",45,9100,13000,15000,15000,18000,18000,26000,26000,26000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",20,13000,17000,20000,20000,22000,29000,29000,29000,29000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",14,12000,14000,20000,20000,20000,24000,24000,24000,24000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",8,19000,19000,21000,21000,31000,31000,31000,31000,31000
"GET /measure.html",54,8300,12000,13000,15000,17000,19000,19000,21000,21000
"POST /measureResults.html",52,12000,14000,17000,18000,23000,26000,26000,26000,26000
"GET /movers.html",42,9300,11000,12000,14000,16000,18000,21000,21000,21000
"POST /moversResult.html",38,23000,24000,25000,26000,30000,36000,37000,37000,37000
"GET /prediction.html",25,8700,13000,14000,15000,16000,17000,23000,23000,23000
"POST /predictionResult.html",25,14000,17000,18000,18000,23000,24000,25000,25000,25000
"Total",411,11000,14000,16000,17000,22000,25000,27000,30000,37000
