"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",32,2600,2800,2900,2900,3000,3000,3100,3100,3100
"POST /",32,1300,1700,2100,2100,2500,2700,2700,2700,2700
"GET /analysis.html",22,26000,32000,36000,38000,42000,42000,43000,43000,43000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",6,26000,26000,32000,32000,49000,49000,49000,49000,49000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",15,21000,33000,38000,39000,43000,46000,46000,46000,46000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",1,13000,13000,13000,13000,13000,13000,13000,13000,13000
"GET /compare.html",39,22000,31000,35000,36000,38000,43000,49000,49000,49000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",13,23000,34000,35000,44000,46000,49000,49000,49000,49000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",17,34000,38000,40000,41000,49000,51000,51000,51000,51000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",5,21000,32000,32000,50000,50000,50000,50000,50000,50000
"GET /measure.html",65,16000,27000,33000,36000,40000,46000,48000,48000,48000
"POST /measureResults.html",62,29000,36000,39000,40000,43000,48000,54000,54000,54000
"GET /movers.html",47,18000,26000,29000,30000,38000,39000,43000,43000,43000
"POST /moversResult.html",36,37000,43000,50000,51000,53000,58000,60000,60000,60000
"GET /prediction.html",23,22000,27000,35000,35000,42000,43000,52000,52000,52000
"POST /predictionResult.html",21,27000,32000,41000,45000,47000,51000,58000,58000,58000
"Total",436,20000,29000,35000,37000,43000,48000,52000,54000,60000
