"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",128,31000,33000,35000,36000,37000,38000,38000,38000,38000
"POST /",128,2700,3200,4000,4400,5200,6000,25000,107000,112000
"GET /analysis.html",41,18000,33000,58000,62000,72000,102000,114000,114000,114000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",14,49000,65000,79000,79000,83000,100000,100000,100000,100000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",12,62000,76000,105000,105000,105000,114000,114000,114000,114000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",4,50000,50000,80000,80000,80000,80000,80000,80000,80000
"GET /compare.html",69,14000,49000,66000,75000,97000,110000,114000,114000,114000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",35,45000,56000,77000,105000,115000,125000,128000,128000,128000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",15,47000,82000,93000,94000,118000,131000,131000,131000,131000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",7,71000,75000,86000,86000,115000,115000,115000,115000,115000
"GET /measure.html",121,29000,45000,59000,67000,78000,99000,107000,110000,112000
"POST /measureResults.html",100,47000,64000,72000,86000,98000,108000,116000,121000,121000
"GET /movers.html",81,32000,52000,68000,76000,85000,102000,105000,111000,111000
"POST /moversResult.html",56,74000,83000,98000,100000,115000,124000,132000,133000,133000
"GET /prediction.html",38,20000,45000,56000,59000,84000,101000,105000,105000,105000
"POST /predictionResult.html",33,61000,70000,78000,86000,97000,109000,111000,111000,111000
"Total",882,30000,45000,59000,68000,90000,105000,114000,118000,133000
