"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",32,8,11,4900,5100,18000,18000,19000,19000,19000
"POST /",32,480,940,2200,2300,7400,24000,24000,24000,24000
"GET /analysis.html",28,5900,11000,13000,16000,21000,31000,31000,31000,31000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",14,12000,18000,18000,19000,22000,23000,23000,23000,23000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",10,9200,15000,20000,21000,28000,28000,28000,28000,28000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",3,22000,22000,28000,28000,28000,28000,28000,28000,28000
"GET /compare.html",69,5500,12000,16000,18000,23000,31000,37000,38000,38000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",35,16000,23000,30000,32000,37000,42000,45000,45000,45000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",25,18000,23000,25000,28000,32000,39000,42000,42000,42000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",5,14000,25000,25000,45000,45000,45000,45000,45000,45000
"GET /measure.html",95,3200,11000,16000,18000,24000,32000,35000,36000,36000
"POST /measureResults.html",90,11000,20000,23000,26000,34000,36000,39000,39000,39000
"GET /movers.html",74,5200,11000,16000,20000,28000,33000,37000,38000,38000
"POST /moversResult.html",60,30000,37000,42000,44000,47000,51000,55000,66000,66000
"GET /prediction.html",39,6100,14000,18000,24000,28000,33000,34000,34000,34000
"POST /predictionResult.html",38,16000,24000,28000,35000,41000,43000,44000,44000,44000
"Total",649,9200,18000,22000,25000,32000,38000,45000,46000,66000
