"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",32,2600,4500,5800,6500,7800,8700,9500,9500,9500
"POST /",32,3100,7000,14000,15000,18000,21000,21000,21000,21000
"GET /analysis.html",23,14000,22000,30000,34000,45000,48000,49000,49000,49000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",10,23000,29000,31000,34000,46000,46000,46000,46000,46000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",10,26000,36000,37000,39000,40000,40000,40000,40000,40000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",1,34000,34000,34000,34000,34000,34000,34000,34000,34000
"GET /compare.html",42,14000,23000,33000,34000,42000,44000,48000,48000,48000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",20,21000,27000,35000,36000,50000,55000,55000,55000,55000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",11,20000,30000,33000,33000,38000,43000,43000,43000,43000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",8,14000,39000,42000,42000,48000,48000,48000,48000,48000
"GET /measure.html",68,13000,19000,28000,31000,41000,46000,51000,52000,52000
"POST /measureResults.html",58,26000,31000,36000,43000,46000,49000,53000,53000,53000
"GET /movers.html",52,20000,26000,30000,35000,43000,45000,46000,52000,52000
"POST /moversResult.html",43,33000,42000,46000,48000,53000,60000,61000,61000,61000
"GET /prediction.html",19,18000,26000,28000,36000,37000,42000,42000,42000,42000
"POST /predictionResult.html",16,21000,27000,37000,37000,43000,44000,44000,44000,44000
"Total",445,16000,26000,31000,35000,43000,48000,52000,55000,61000
