"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",8,6,6,7,7,8,8,8,8,8
"POST /",8,160,160,360,360,1200,1200,1200,1200,1200
"GET /analysis.html",24,17,22,23,27,32,43,1300,1300,1300
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",8,3300,3800,3900,3900,5100,5100,5100,5100,5100
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",12,3200,3500,3800,3800,3900,5500,5500,5500,5500
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",4,3200,3200,4400,4400,4400,4400,4400,4400,4400
"GET /compare.html",51,27,31,33,35,51,120,430,3500,3500
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",15,7100,7200,7800,7900,10000,12000,12000,12000,12000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",29,6900,7100,7200,7300,7800,7800,9300,9300,9300
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",6,6600,6600,7300,7300,7500,7500,7500,7500,7500
"GET /measure.html",87,17,19,24,26,29,130,390,2100,2100
"POST /measureResults.html",87,3100,3300,3500,3600,4100,4300,6600,8900,8900
"GET /movers.html",62,4,5,5,6,7,11,14,2600,2600
"POST /moversResult.html",59,16000,17000,19000,20000,23000,27000,27000,31000,31000
"GET /prediction.html",37,14,18,20,22,29,370,3400,3400,3400
"POST /predictionResult.html",36,8400,9100,9900,10000,16000,17000,20000,20000,20000
"Total",533,310,3400,6200,7300,14000,16000,20000,23000,31000
