"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",8,160,270,310,310,380,380,380,380,380
"POST /",8,130,130,180,180,1200,1200,1200,1200,1200
"GET /analysis.html",26,2600,4200,4600,4900,6700,7200,7600,7600,7600
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",13,3700,5400,5700,6400,7700,9600,9600,9600,9600
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",12,3300,5700,8400,8400,8500,8900,8900,8900,8900
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",1,4500,4500,4500,4500,4500,4500,4500,4500,4500
"GET /compare.html",39,2300,3600,4100,4800,8000,10000,11000,11000,11000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",20,8800,9800,10000,10000,11000,13000,13000,13000,13000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",13,7900,8900,9300,9500,12000,13000,13000,13000,13000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",5,8600,11000,11000,14000,14000,14000,14000,14000,14000
"GET /measure.html",62,2200,3000,4400,5200,6200,6700,8200,9000,9000
"POST /measureResults.html",60,4400,5600,6700,7100,8600,10000,11000,11000,11000
"GET /movers.html",37,2700,3900,4900,4900,6100,6200,9800,9800,9800
"POST /moversResult.html",36,15000,16000,17000,17000,19000,20000,21000,21000,21000
"GET /prediction.html",25,4100,4800,5100,6300,7100,7800,7900,7900,7900
"POST /predictionResult.html",24,9700,11000,11000,12000,13000,13000,15000,15000,15000
"Total",389,4400,6300,7800,8900,13000,14000,17000,19000,21000
