"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","/",16,0,5,14,3,58,3079,0.05
"POST","/",16,0,160,474,122,3028,2524,0.05
"GET","/analysis.html",40,0,25,2259,14,13834,52059,0.14
"POST","/analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",16,0,5300,8658,2877,24016,6914762,0.05
"POST","/analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",18,0,4900,7199,3116,19130,3512018,0.06
"POST","/analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",4,0,3800,7217,3719,11248,658134,0.01
"GET","/compare.html",47,0,36,2531,22,17733,108023,0.16
"POST","/compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",23,0,9000,9958,5566,17671,13911284,0.08
"POST","/compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",18,0,8500,10260,6947,15787,14042800,0.06
"POST","/compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",4,0,7200,8413,5759,12611,2422313,0.01
"GET","/measure.html",100,0,26,2948,15,25981,46273,0.34
"POST","/measureResults.html",99,0,4700,7342,2605,28854,2091634,0.34
"GET","/movers.html",73,0,39,3080,4,21806,3745,0.25
"POST","/moversResult.html",66,0,22000,22554,13601,35719,16042,0.22
"GET","/prediction.html",38,0,30,2663,9,14450,40373,0.13
"POST","/predictionResult.html",38,0,11000,13289,7365,29365,343926,0.13
"None","Total",616,0,3800,6985,3,35719,1613292,2.09
