"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",16,5,9,10,10,51,58,58,58,58
"POST /",16,160,160,170,170,2400,3000,3000,3000,3000
"GET /analysis.html",40,35,810,3500,4200,9300,13000,14000,14000,14000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",16,5500,8900,15000,15000,20000,24000,24000,24000,24000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",18,5900,7300,9100,11000,14000,19000,19000,19000,19000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",4,10000,10000,11000,11000,11000,11000,11000,11000,11000
"GET /compare.html",47,36,1500,3800,4600,8900,14000,18000,18000,18000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",23,9000,11000,12000,13000,15000,15000,18000,18000,18000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",18,9300,11000,13000,14000,15000,16000,16000,16000,16000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",4,8000,8000,13000,13000,13000,13000,13000,13000,13000
"GET /measure.html",100,27,1900,3000,5900,11000,15000,19000,26000,26000
"POST /measureResults.html",99,4700,7400,11000,11000,15000,18000,27000,29000,29000
"GET /movers.html",73,39,2400,4700,5600,8500,15000,20000,22000,22000
"POST /moversResult.html",66,23000,25000,26000,27000,29000,32000,34000,36000,36000
"GET /prediction.html",38,610,3100,4700,5800,8600,9800,14000,14000,14000
"POST /predictionResult.html",38,11000,13000,17000,18000,22000,25000,29000,29000,29000
"Total",616,3800,8100,11000,13000,19000,24000,27000,29000,36000
