"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","/",2,0,4,7,4,10,3079,0.01
"POST","/",2,0,160,162,160,163,2524,0.01
"GET","/analysis.html",8,0,24,24,17,29,52059,0.03
"POST","/analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",2,0,2900,3039,2854,3225,6914762,0.01
"POST","/analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",6,0,3100,3074,2889,3263,3512018,0.02
"GET","/compare.html",17,0,34,39,25,150,108023,0.06
"POST","/compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",9,0,6300,6241,5723,6676,13911284,0.03
"POST","/compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",8,0,6400,6386,5814,6801,14042800,0.03
"GET","/measure.html",20,0,22,25,15,62,46273,0.07
"POST","/measureResults.html",20,0,3000,3005,2686,3406,2104373,0.07
"GET","/movers.html",17,0,7,8,4,16,3745,0.06
"POST","/moversResult.html",16,0,13000,13396,13206,13610,16054,0.05
"GET","/prediction.html",14,0,20,19,9,26,40373,0.05
"POST","/predictionResult.html",13,0,8200,7826,6346,9401,336024,0.04
"None","Total",154,0,62,3312,4,13610,2097251,0.52
