"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",404,29000,41000,49000,58000,81000,146000,166000,170000,174000
"POST /",310,20000,32000,66000,76000,132000,147000,170000,170000,171000
"GET /analysis.html",49,17000,30000,36000,54000,74000,78000,148000,148000,148000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",10,50000,72000,75000,79000,119000,119000,119000,119000,119000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",14,64000,99000,171000,174000,175000,175000,175000,175000,175000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",1,123000,123000,123000,123000,123000,123000,123000,123000,123000
"GET /compare.html",95,22000,40000,52000,72000,86000,148000,152000,153000,153000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",23,57000,72000,84000,124000,156000,170000,174000,174000,174000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",26,37000,54000,74000,76000,101000,109000,115000,115000,115000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",7,94000,107000,120000,120000,128000,128000,128000,128000,128000
"GET /measure.html",164,27000,50000,71000,78000,86000,141000,149000,152000,160000
"POST /measureResults.html",76,47000,78000,95000,106000,132000,161000,167000,178000,178000
"GET /movers.html",113,27000,38000,50000,52000,87000,155000,168000,172000,174000
"POST /moversResult.html",53,75000,98000,113000,116000,159000,173000,173000,208000,208000
"GET /prediction.html",61,28000,50000,71000,78000,81000,131000,148000,153000,153000
"POST /predictionResult.html",27,55000,87000,99000,110000,138000,139000,150000,150000,150000
"Total",1433,28000,45000,66000,76000,120000,148000,168000,171000,208000
