"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",348,113000,117000,124000,132000,179000,190000,217000,223000,234000
"POST /",283,23000,58000,62000,64000,66000,76000,96000,119000,130000
"GET /analysis.html",38,24000,40000,56000,62000,139000,139000,180000,180000,180000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",12,32000,48000,86000,86000,87000,94000,94000,94000,94000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",7,65000,80000,80000,80000,139000,139000,139000,139000,139000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",4,40000,40000,89000,89000,89000,89000,89000,89000,89000
"GET /compare.html",59,26000,49000,62000,66000,74000,111000,122000,139000,139000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",19,34000,52000,70000,72000,112000,118000,118000,118000,118000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",16,38000,45000,55000,55000,78000,111000,111000,111000,111000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",4,14000,14000,32000,32000,32000,32000,32000,32000,32000
"GET /measure.html",119,24000,30000,62000,67000,76000,99000,130000,139000,139000
"POST /measureResults.html",82,56000,71000,80000,84000,104000,113000,122000,133000,133000
"GET /movers.html",80,17000,27000,54000,62000,77000,98000,139000,139000,139000
"POST /moversResult.html",42,58000,62000,76000,81000,101000,117000,140000,140000,140000
"GET /prediction.html",43,37000,61000,63000,69000,77000,118000,119000,119000,119000
"POST /predictionResult.html",22,43000,61000,83000,97000,128000,130000,136000,136000,136000
"Total",1178,59000,72000,96000,110000,123000,169000,188000,196000,234000
