"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",64,860,2600,12000,14000,16000,16000,17000,19000,19000
"POST /",64,6700,10000,12000,12000,18000,35000,41000,41000,41000
"GET /analysis.html",42,20000,30000,33000,34000,46000,49000,69000,69000,69000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",18,31000,44000,49000,49000,56000,67000,67000,67000,67000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",11,22000,31000,31000,31000,35000,37000,37000,37000,37000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",8,33000,40000,47000,47000,47000,47000,47000,47000,47000
"GET /compare.html",49,21000,36000,40000,43000,47000,63000,67000,67000,67000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",16,45000,46000,56000,56000,74000,75000,75000,75000,75000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",20,31000,49000,55000,64000,69000,71000,71000,71000,71000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",8,37000,39000,44000,44000,50000,50000,50000,50000,50000
"GET /measure.html",89,18000,33000,37000,41000,47000,54000,60000,63000,63000
"POST /measureResults.html",77,25000,35000,39000,42000,61000,68000,70000,73000,73000
"GET /movers.html",82,18000,30000,34000,37000,45000,53000,63000,67000,67000
"POST /moversResult.html",68,52000,63000,68000,73000,79000,83000,87000,91000,91000
"GET /prediction.html",43,19000,31000,36000,39000,44000,52000,68000,68000,68000
"POST /predictionResult.html",36,36000,47000,54000,54000,77000,79000,79000,79000,79000
"Total",695,19000,33000,40000,44000,55000,67000,76000,79000,91000
