"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",64,9,6900,8300,8700,9500,9900,10000,10000,10000
"POST /",64,1800,5000,18000,19000,21000,29000,29000,29000,29000
"GET /analysis.html",49,5900,18000,21000,25000,48000,53000,93000,93000,93000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",15,12000,13000,28000,40000,44000,54000,54000,54000,54000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",20,23000,27000,39000,39000,43000,44000,44000,44000,44000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",5,40000,47000,47000,74000,74000,74000,74000,74000,74000
"GET /compare.html",71,7400,13000,17000,22000,37000,53000,54000,57000,57000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",28,18000,40000,45000,45000,57000,59000,86000,86000,86000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",30,24000,38000,42000,43000,54000,54000,58000,58000,58000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",8,39000,40000,43000,43000,50000,50000,50000,50000,50000
"GET /measure.html",113,13000,20000,26000,37000,46000,53000,67000,68000,92000
"POST /measureResults.html",100,17000,27000,40000,42000,54000,61000,85000,94000,94000
"GET /movers.html",64,9600,19000,22000,30000,46000,51000,54000,54000,54000
"POST /moversResult.html",59,38000,50000,59000,65000,71000,86000,92000,92000,92000
"GET /prediction.html",58,7500,16000,22000,26000,37000,53000,54000,84000,84000
"POST /predictionResult.html",53,27000,44000,50000,55000,63000,76000,91000,103000,103000
"Total",801,12000,22000,32000,38000,50000,57000,71000,86000,103000
