"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",64,3400,21000,25000,28000,30000,30000,30000,30000,30000
"POST /",64,21000,28000,30000,30000,40000,40000,42000,42000,42000
"GET /analysis.html",38,5700,11000,18000,65000,71000,75000,77000,77000,77000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",14,24000,26000,29000,31000,51000,76000,76000,76000,76000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",18,18000,70000,73000,73000,77000,79000,79000,79000,79000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",4,61000,61000,66000,66000,66000,66000,66000,66000,66000
"GET /compare.html",57,6900,18000,36000,41000,67000,69000,74000,78000,78000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",20,26000,59000,70000,74000,80000,81000,81000,81000,81000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",21,28000,43000,50000,70000,75000,75000,78000,78000,78000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",8,32000,45000,46000,46000,76000,76000,76000,76000,76000
"GET /measure.html",89,3100,21000,41000,59000,70000,74000,76000,77000,77000
"POST /measureResults.html",78,22000,43000,68000,70000,77000,79000,79000,79000,79000
"GET /movers.html",78,3200,11000,28000,43000,65000,74000,75000,75000,75000
"POST /moversResult.html",66,38000,58000,83000,86000,91000,94000,95000,96000,96000
"GET /prediction.html",40,360,7800,15000,26000,47000,71000,72000,72000,72000
"POST /predictionResult.html",36,13000,40000,72000,73000,78000,80000,82000,82000,82000
"Total",695,13000,29000,40000,51000,72000,77000,86000,91000,96000
