"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","/",64,0,4100,5689,337,12904,3079,0.21
"POST","/",64,0,1300,2091,170,44127,2524,0.21
"GET","/analysis.html",52,0,21000,20453,716,55441,52059,0.17
"POST","/analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",20,0,15000,20496,4252,63132,6914762,0.07
"POST","/analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",24,0,25000,28093,8023,54655,3512018,0.08
"POST","/analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",3,0,17000,18546,13109,25611,658134,0.01
"GET","/compare.html",64,0,20000,20729,225,55638,108023,0.21
"POST","/compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",27,0,21000,25977,7572,59289,13911284,0.09
"POST","/compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",25,0,32000,34771,7874,65046,14042800,0.08
"POST","/compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",9,0,28000,28109,15694,43628,2422301,0.03
"GET","/measure.html",130,0,20000,19585,165,50247,46273,0.44
"POST","/measureResults.html",119,0,26000,26162,3453,58504,2287114,0.40
"GET","/movers.html",72,0,16000,18271,415,54129,3745,0.24
"POST","/moversResult.html",62,0,51000,51523,25252,90202,16047,0.21
"GET","/prediction.html",33,0,23000,21256,261,58012,40373,0.11
"POST","/predictionResult.html",27,0,28000,29406,8630,65141,339029,0.09
"None","Total",795,0,20000,22033,165,90202,1601189,2.66
