"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",16,7,8,39,39,2500,3600,3600,3600,3600
"POST /",16,160,160,170,170,180,2600,2600,2600,2600
"GET /analysis.html",33,25,570,2000,2800,6000,8900,12000,12000,12000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",14,7400,8000,8400,8700,13000,18000,18000,18000,18000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",15,3800,4100,10000,11000,16000,20000,20000,20000,20000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",3,3800,3800,7300,7300,7300,7300,7300,7300,7300
"GET /compare.html",49,55,2900,4000,5100,7100,10000,18000,18000,18000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",23,8100,11000,12000,12000,15000,15000,16000,16000,16000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",16,7700,7900,9300,9300,16000,21000,21000,21000,21000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",8,14000,21000,22000,22000,23000,23000,23000,23000,23000
"GET /measure.html",95,1000,3900,5800,6300,9700,15000,18000,20000,20000
"POST /measureResults.html",92,4700,6300,9400,11000,13000,18000,27000,30000,30000
"GET /movers.html",73,7,2200,4100,6000,9900,15000,18000,25000,25000
"POST /moversResult.html",68,25000,28000,32000,33000,36000,41000,42000,44000,44000
"GET /prediction.html",35,140,2800,3300,5000,7700,9500,11000,11000,11000
"POST /predictionResult.html",35,11000,13000,15000,20000,24000,28000,37000,37000,37000
"Total",591,3900,7500,11000,13000,22000,28000,34000,37000,44000
