"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",86,97000,97000,98000,109000,131000,171000,171000,171000,171000
"POST /",57,2000,2500,11000,12000,42000,43000,44000,48000,48000
"GET /analysis.html",44,11000,23000,35000,44000,48000,53000,55000,55000,55000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",15,14000,21000,28000,32000,33000,53000,53000,53000,53000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",18,25000,27000,35000,36000,41000,49000,49000,49000,49000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",5,43000,53000,53000,63000,63000,63000,63000,63000,63000
"GET /compare.html",72,7500,14000,29000,35000,45000,55000,58000,58000,58000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",24,37000,42000,52000,53000,58000,59000,61000,61000,61000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",25,39000,47000,53000,54000,60000,60000,63000,63000,63000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",7,32000,42000,45000,45000,47000,47000,47000,47000,47000
"GET /measure.html",106,5700,19000,25000,34000,44000,50000,56000,57000,57000
"POST /measureResults.html",87,27000,38000,47000,50000,57000,59000,64000,64000,64000
"GET /movers.html",47,13000,34000,40000,46000,52000,55000,60000,60000,60000
"POST /moversResult.html",38,40000,52000,57000,62000,71000,75000,79000,79000,79000
"GET /prediction.html",42,11000,25000,36000,38000,49000,52000,60000,60000,60000
"POST /predictionResult.html",34,49000,54000,59000,63000,72000,75000,80000,80000,80000
"Total",707,23000,40000,49000,55000,97000,97000,131000,131000,171000
