"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",16,9,9,10,10,42,3800,3800,3800,3800
"POST /",16,170,190,200,200,2700,2800,2800,2800,2800
"GET /analysis.html",42,23,25,990,1100,5600,8200,13000,13000,13000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",19,6700,7900,9400,9400,15000,22000,22000,22000,22000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",18,8000,9000,13000,16000,19000,22000,22000,22000,22000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",4,7400,7400,12000,12000,12000,12000,12000,12000,12000
"GET /compare.html",54,44,850,3600,6100,6600,11000,11000,15000,15000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",22,9700,11000,13000,13000,21000,22000,23000,23000,23000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",21,9700,12000,15000,16000,18000,19000,20000,20000,20000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",9,8700,8900,9700,17000,17000,17000,17000,17000,17000
"GET /measure.html",94,47,3800,6000,7600,13000,17000,20000,20000,20000
"POST /measureResults.html",92,4000,6700,9100,9900,15000,16000,20000,20000,20000
"GET /movers.html",72,7,2600,3500,4600,5800,6700,7800,8800,8800
"POST /moversResult.html",65,22000,24000,25000,26000,28000,29000,30000,31000,31000
"GET /prediction.html",45,20,1500,5200,6100,10000,14000,18000,18000,18000
"POST /predictionResult.html",44,12000,15000,18000,19000,21000,27000,28000,28000,28000
"Total",633,3900,7900,10000,14000,19000,23000,27000,28000,31000
