"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",32,5,7,31,3100,6500,9700,9800,9800,9800
"POST /",32,160,170,3300,3400,9900,10000,12000,12000,12000
"GET /analysis.html",40,9300,11000,13000,17000,27000,30000,32000,32000,32000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",17,11000,15000,16000,18000,21000,25000,25000,25000,25000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",17,16000,19000,22000,23000,24000,28000,28000,28000,28000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",4,13000,13000,13000,13000,13000,13000,13000,13000,13000
"GET /compare.html",56,9100,12000,14000,14000,25000,26000,26000,28000,28000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",33,14000,18000,24000,25000,29000,32000,33000,33000,33000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",19,15000,18000,25000,27000,30000,36000,36000,36000,36000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",2,25000,25000,25000,25000,25000,25000,25000,25000,25000
"GET /measure.html",91,8200,12000,15000,19000,26000,30000,34000,40000,40000
"POST /measureResults.html",86,12000,15000,18000,19000,24000,28000,31000,32000,32000
"GET /movers.html",79,7300,14000,17000,19000,22000,27000,28000,36000,36000
"POST /moversResult.html",72,34000,38000,42000,44000,52000,54000,59000,60000,60000
"GET /prediction.html",32,9800,16000,19000,23000,26000,28000,34000,34000,34000
"POST /predictionResult.html",28,17000,24000,30000,31000,33000,34000,35000,35000,35000
"Total",640,11000,16000,21000,24000,31000,36000,47000,52000,60000
