"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",32,99,4500,5000,5200,5800,6000,6100,6100,6100
"POST /",32,410,650,840,1100,5600,6000,6200,6200,6200
"GET /analysis.html",48,7600,10000,11000,12000,15000,16000,21000,21000,21000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",22,11000,13000,14000,17000,23000,28000,35000,35000,35000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",19,12000,15000,18000,18000,20000,23000,23000,23000,23000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",5,13000,15000,15000,17000,17000,17000,17000,17000,17000
"GET /compare.html",56,8200,12000,15000,15000,20000,29000,32000,33000,33000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",21,14000,15000,18000,20000,21000,23000,32000,32000,32000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",27,12000,15000,17000,19000,22000,24000,25000,25000,25000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",6,13000,13000,14000,14000,15000,15000,15000,15000,15000
"GET /measure.html",109,7900,10000,12000,13000,19000,23000,33000,34000,34000
"POST /measureResults.html",104,10000,13000,15000,16000,22000,30000,33000,34000,37000
"GET /movers.html",73,8100,11000,13000,14000,18000,21000,30000,32000,32000
"POST /moversResult.html",63,37000,40000,41000,43000,47000,52000,54000,61000,61000
"GET /prediction.html",49,9500,14000,15000,16000,20000,25000,32000,32000,32000
"POST /predictionResult.html",44,20000,23000,26000,29000,33000,37000,42000,42000,42000
"Total",710,10000,14000,17000,19000,30000,37000,42000,46000,61000
