"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",32,460,1600,2600,2700,3400,3900,13000,13000,13000
"POST /",32,170,900,1300,6400,7900,8100,12000,12000,12000
"GET /analysis.html",32,9500,13000,16000,16000,24000,29000,31000,31000,31000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",13,14000,19000,26000,27000,31000,33000,33000,33000,33000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",16,13000,19000,20000,20000,21000,25000,25000,25000,25000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",2,19000,19000,19000,19000,19000,19000,19000,19000,19000
"GET /compare.html",58,8300,11000,15000,16000,25000,32000,33000,36000,36000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",21,16000,20000,21000,23000,25000,26000,27000,27000,27000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",27,15000,17000,25000,27000,33000,39000,40000,40000,40000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",4,14000,14000,17000,17000,17000,17000,17000,17000,17000
"GET /measure.html",90,10000,12000,15000,17000,21000,27000,29000,30000,30000
"POST /measureResults.html",86,10000,12000,14000,17000,23000,25000,33000,34000,34000
"GET /movers.html",74,8700,11000,13000,15000,21000,27000,33000,35000,35000
"POST /moversResult.html",66,41000,44000,45000,46000,49000,53000,55000,65000,65000
"GET /prediction.html",41,11000,14000,16000,18000,20000,24000,26000,26000,26000
"POST /predictionResult.html",35,17000,21000,23000,24000,27000,33000,36000,36000,36000
"Total",629,11000,15000,19000,23000,33000,41000,47000,49000,65000
