"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",401,69000,71000,82000,85000,88000,92000,255000,277000,294000
"POST /",340,5000,7900,16000,53000,194000,243000,250000,256000,259000
"GET /analysis.html",55,24000,84000,112000,127000,134000,163000,173000,192000,192000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",13,54000,74000,83000,94000,121000,162000,162000,162000,162000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",13,58000,95000,110000,122000,136000,181000,181000,181000,181000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",2,23000,23000,23000,23000,23000,23000,23000,23000,23000
"GET /compare.html",96,32000,84000,128000,131000,159000,174000,193000,194000,194000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",18,83000,89000,127000,139000,259000,266000,266000,266000,266000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",25,50000,82000,112000,130000,137000,140000,170000,170000,170000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",5,31000,52000,52000,67000,67000,67000,67000,67000,67000
"GET /measure.html",139,42000,70000,97000,121000,135000,173000,184000,188000,199000
"POST /measureResults.html",72,51000,69000,97000,129000,143000,168000,181000,199000,199000
"GET /movers.html",105,53000,88000,122000,131000,172000,174000,204000,234000,252000
"POST /moversResult.html",45,74000,112000,135000,158000,180000,187000,218000,218000,218000
"GET /prediction.html",63,54000,91000,122000,133000,148000,163000,193000,193000,193000
"POST /predictionResult.html",32,81000,96000,123000,126000,136000,145000,153000,153000,153000
"Total",1424,35000,70000,85000,89000,135000,187000,243000,256000,294000
