"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",16,8,8,11,11,710,1700,1700,1700,1700
"POST /",16,160,160,160,160,240,240,240,240,240
"GET /analysis.html",39,1700,2300,3200,4400,6700,6900,19000,19000,19000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",16,4900,5600,7600,7600,13000,14000,14000,14000,14000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",20,4000,4000,4700,4900,7600,7700,7700,7700,7700
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",3,3800,3800,3900,3900,3900,3900,3900,3900,3900
"GET /compare.html",64,1400,3000,3900,4300,5600,6200,7100,7400,7400
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",34,8000,8200,8900,9700,12000,19000,22000,22000,22000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",23,7900,10000,12000,12000,14000,20000,21000,21000,21000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",6,6100,6100,7300,7300,7300,7300,7300,7300,7300
"GET /measure.html",123,920,2100,2700,3200,4700,5900,8500,9500,17000
"POST /measureResults.html",122,3900,4300,5000,5500,7200,8900,11000,14000,16000
"GET /movers.html",68,1400,2400,3000,3500,4500,6500,6900,7700,7700
"POST /moversResult.html",62,30000,33000,35000,36000,37000,38000,38000,38000,38000
"GET /prediction.html",53,1500,2700,3100,3300,7000,8100,8600,15000,15000
"POST /predictionResult.html",49,8800,10000,11000,11000,17000,22000,25000,25000,25000
"Total",714,3500,5500,7200,7900,17000,28000,35000,37000,38000
