"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",4,9,9,11,11,11,11,11,11,11
"POST /",4,160,160,170,170,170,170,170,170,170
"GET /analysis.html",23,20,23,24,25,27,36,40,40,40
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",10,3200,3300,3300,3400,3500,3500,3500,3500,3500
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",12,3200,3200,3300,3300,3300,3400,3400,3400,3400
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",1,3300,3300,3300,3300,3300,3300,3300,3300,3300
"GET /compare.html",30,27,31,32,33,34,36,46,46,46
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",12,6400,6400,6600,6600,6700,6800,6800,6800,6800
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",17,6700,6800,6800,6800,6900,6900,6900,6900,6900
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",1,6200,6200,6200,6200,6200,6200,6200,6200,6200
"GET /measure.html",51,20,22,24,25,26,30,33,34,34
"POST /measureResults.html",49,3000,3200,3200,3300,3400,3500,4900,4900,4900
"GET /movers.html",32,6,7,7,8,8,9,10,10,10
"POST /moversResult.html",31,14000,14000,14000,14000,15000,15000,15000,15000,15000
"GET /prediction.html",22,15,17,17,17,20,22,28,28,28
"POST /predictionResult.html",22,7700,8000,8200,8300,8800,9000,10000,10000,10000
"Total",321,40,3200,5900,6600,9000,14000,14000,15000,15000
