"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",255,24000,39000,42000,44000,74000,79000,82000,121000,150000
"POST /",242,27000,41000,45000,52000,76000,80000,104000,111000,119000
"GET /analysis.html",55,27000,42000,51000,56000,83000,96000,115000,119000,119000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",22,41000,45000,47000,48000,63000,74000,76000,76000,76000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",11,45000,51000,61000,61000,64000,73000,73000,73000,73000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",10,46000,46000,50000,53000,79000,79000,79000,79000,79000
"GET /compare.html",67,26000,36000,42000,45000,71000,79000,84000,104000,104000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",24,47000,50000,57000,59000,77000,92000,102000,102000,102000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",24,46000,51000,65000,68000,86000,114000,115000,115000,115000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",6,68000,68000,81000,81000,104000,104000,104000,104000,104000
"GET /measure.html",137,42000,52000,59000,63000,78000,83000,95000,111000,120000
"POST /measureResults.html",93,37000,60000,65000,71000,85000,106000,109000,113000,113000
"GET /movers.html",93,36000,44000,49000,58000,64000,75000,111000,118000,118000
"POST /moversResult.html",61,53000,57000,76000,82000,89000,94000,119000,156000,156000
"GET /prediction.html",46,18000,34000,43000,52000,67000,78000,93000,93000,93000
"POST /predictionResult.html",36,40000,52000,61000,62000,80000,86000,100000,100000,100000
"Total",1182,31000,44000,52000,60000,78000,84000,106000,115000,156000
