"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",489,42000,60000,76000,77000,126000,138000,173000,182000,230000
"POST /",391,27000,64000,120000,132000,143000,157000,176000,177000,177000
"GET /analysis.html",75,24000,60000,66000,72000,82000,123000,170000,188000,188000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",18,38000,62000,65000,69000,102000,143000,143000,143000,143000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",18,71000,88000,89000,92000,124000,158000,158000,158000,158000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",4,45000,45000,68000,68000,68000,68000,68000,68000,68000
"GET /compare.html",101,27000,65000,76000,77000,93000,120000,137000,139000,140000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",36,42000,57000,66000,71000,84000,86000,145000,145000,145000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",13,27000,32000,49000,57000,66000,90000,90000,90000,90000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",12,49000,51000,76000,76000,145000,146000,146000,146000,146000
"GET /measure.html",167,27000,60000,66000,77000,90000,130000,154000,171000,221000
"POST /measureResults.html",96,46000,70000,79000,88000,135000,145000,176000,176000,176000
"GET /movers.html",107,22000,37000,63000,74000,87000,98000,141000,153000,164000
"POST /moversResult.html",61,48000,83000,93000,97000,134000,149000,161000,165000,165000
"GET /prediction.html",53,26000,60000,68000,71000,88000,150000,157000,171000,171000
"POST /predictionResult.html",28,54000,64000,74000,94000,131000,143000,144000,144000,144000
"Total",1669,35000,61000,75000,79000,134000,143000,170000,176000,230000
