"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",16,4,5,6,6,8,10,10,10,10
"POST /",16,160,160,730,730,1400,1700,1700,1700,1700
"GET /analysis.html",33,130,2700,4100,4800,6700,9200,13000,13000,13000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",18,5600,6200,7300,11000,13000,21000,21000,21000,21000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",10,7100,13000,13000,14000,14000,14000,14000,14000,14000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",5,3700,6900,6900,6900,6900,6900,6900,6900,6900
"GET /compare.html",60,36,2100,4200,6600,11000,14000,16000,18000,18000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",33,11000,12000,14000,16000,20000,24000,28000,28000,28000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",20,11000,12000,13000,14000,18000,28000,28000,28000,28000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",7,8000,12000,19000,19000,21000,21000,21000,21000,21000
"GET /measure.html",98,26,1400,4200,5500,8200,9500,12000,12000,12000
"POST /measureResults.html",91,6700,8700,9800,11000,13000,16000,19000,21000,21000
"GET /movers.html",70,10,2800,4400,5200,7800,11000,16000,22000,22000
"POST /moversResult.html",63,24000,26000,29000,29000,30000,31000,32000,35000,35000
"GET /prediction.html",37,18,20,360,3000,6800,10000,19000,19000,19000
"POST /predictionResult.html",37,13000,18000,20000,21000,22000,22000,27000,27000,27000
"Total",614,4500,8700,11000,13000,20000,25000,29000,30000,35000
