"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",128,6,6,6,6,6,7,9,9,22
"POST /",128,7800,34000,45000,50000,62000,77000,96000,97000,141000
"GET /analysis.html",33,57000,67000,70000,81000,84000,86000,95000,95000,95000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",13,63000,66000,73000,79000,83000,94000,94000,94000,94000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",10,66000,78000,82000,85000,91000,91000,91000,91000,91000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",1,3500,3500,3500,3500,3500,3500,3500,3500,3500
"GET /compare.html",57,53000,58000,66000,71000,81000,83000,88000,100000,100000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",24,63000,71000,88000,90000,92000,93000,93000,93000,93000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",13,72000,74000,91000,92000,93000,95000,95000,95000,95000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",8,74000,76000,79000,79000,88000,88000,88000,88000,88000
"GET /measure.html",112,59000,69000,80000,82000,86000,90000,95000,96000,100000
"POST /measureResults.html",82,67000,70000,76000,82000,88000,90000,92000,101000,101000
"GET /movers.html",75,49000,61000,67000,74000,86000,89000,94000,94000,94000
"POST /moversResult.html",55,78000,88000,93000,98000,106000,114000,115000,116000,116000
"GET /prediction.html",32,63000,67000,80000,80000,84000,87000,98000,98000,98000
"POST /predictionResult.html",28,50000,70000,88000,89000,92000,96000,97000,97000,97000
"Total",799,36000,61000,69000,76000,86000,92000,98000,106000,141000
