"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",224,90000,97000,98000,100000,182000,186000,189000,189000,225000
"POST /",215,15000,46000,49000,56000,87000,93000,97000,115000,119000
"GET /analysis.html",41,52000,63000,70000,76000,92000,119000,122000,122000,122000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",14,77000,86000,93000,93000,98000,100000,100000,100000,100000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",11,36000,59000,98000,98000,98000,124000,124000,124000,124000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",4,78000,78000,90000,90000,90000,90000,90000,90000,90000
"GET /compare.html",57,56000,73000,85000,87000,104000,120000,123000,123000,123000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",21,68000,91000,94000,102000,105000,106000,111000,111000,111000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",14,92000,95000,98000,100000,115000,132000,132000,132000,132000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",3,101000,101000,126000,126000,126000,126000,126000,126000,126000
"GET /measure.html",90,45000,65000,82000,85000,92000,120000,123000,124000,124000
"POST /measureResults.html",60,46000,62000,85000,87000,94000,99000,101000,103000,103000
"GET /movers.html",72,55000,76000,89000,92000,103000,124000,125000,126000,126000
"POST /moversResult.html",45,67000,91000,103000,107000,111000,116000,157000,157000,157000
"GET /prediction.html",39,63000,74000,88000,90000,92000,123000,127000,127000,127000
"POST /predictionResult.html",23,80000,94000,97000,98000,133000,133000,137000,137000,137000
"Total",933,52000,80000,90000,94000,103000,120000,186000,189000,225000
