"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",243,91000,112000,116000,125000,130000,132000,267000,268000,268000
"POST /",212,6600,8100,14000,16000,135000,159000,160000,166000,211000
"GET /analysis.html",41,13000,17000,24000,37000,78000,148000,160000,160000,160000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",12,41000,116000,166000,166000,197000,207000,207000,207000,207000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",12,55000,114000,139000,139000,142000,155000,155000,155000,155000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",4,58000,58000,77000,77000,77000,77000,77000,77000,77000
"GET /compare.html",78,24000,51000,60000,61000,66000,83000,161000,211000,211000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",24,87000,123000,133000,152000,200000,214000,215000,215000,215000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",18,71000,96000,138000,162000,176000,209000,209000,209000,209000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",5,148000,183000,183000,219000,219000,219000,219000,219000,219000
"GET /measure.html",97,18000,42000,60000,62000,70000,160000,210000,215000,215000
"POST /measureResults.html",55,66000,117000,132000,138000,155000,200000,204000,210000,210000
"GET /movers.html",77,15000,30000,60000,60000,67000,84000,160000,207000,207000
"POST /moversResult.html",39,81000,113000,130000,156000,194000,210000,220000,220000,220000
"GET /prediction.html",37,15000,17000,20000,37000,160000,172000,210000,210000,210000
"POST /predictionResult.html",27,44000,62000,94000,94000,138000,139000,167000,167000,167000
"Total",981,35000,62000,91000,112000,132000,160000,210000,264000,268000
