"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",64,6,9,10,10,6600,33000,36000,36000,36000
"POST /",64,4400,7700,10000,11000,29000,34000,41000,41000,41000
"GET /analysis.html",52,9100,13000,23000,30000,35000,39000,39000,42000,42000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",24,40000,43000,46000,50000,53000,54000,55000,55000,55000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",17,30000,40000,40000,51000,54000,55000,55000,55000,55000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",5,5800,24000,24000,59000,59000,59000,59000,59000,59000
"GET /compare.html",71,7100,24000,31000,33000,43000,49000,56000,56000,56000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",36,31000,39000,45000,46000,52000,58000,62000,62000,62000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",19,35000,42000,43000,45000,45000,46000,46000,46000,46000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",10,12000,29000,37000,41000,44000,44000,44000,44000,44000
"GET /measure.html",118,14000,27000,31000,34000,40000,47000,48000,51000,53000
"POST /measureResults.html",107,31000,38000,41000,42000,55000,58000,59000,60000,60000
"GET /movers.html",75,6100,13000,28000,30000,39000,43000,50000,51000,51000
"POST /moversResult.html",65,42000,49000,59000,62000,66000,68000,69000,69000,69000
"GET /prediction.html",38,11000,27000,34000,39000,53000,56000,56000,56000,56000
"POST /predictionResult.html",32,30000,37000,44000,46000,57000,61000,61000,61000,61000
"Total",797,14000,30000,37000,39000,47000,55000,61000,65000,69000
