"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",483,10,45000,67000,71000,104000,115000,193000,223000,252000
"POST /",402,53000,58000,72000,83000,103000,134000,163000,185000,198000
"GET /analysis.html",59,58000,65000,69000,73000,104000,126000,152000,187000,187000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",18,53000,58000,65000,70000,98000,109000,109000,109000,109000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",10,66000,71000,83000,125000,132000,132000,132000,132000,132000
"/analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",0,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"GET /compare.html",75,51000,60000,66000,68000,124000,133000,139000,163000,163000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",17,67000,105000,133000,133000,186000,193000,193000,193000,193000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",19,63000,71000,85000,108000,137000,167000,167000,167000,167000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",7,91000,129000,132000,132000,193000,193000,193000,193000,193000
"GET /measure.html",137,58000,64000,68000,70000,123000,128000,140000,156000,173000
"POST /measureResults.html",66,59000,71000,78000,85000,105000,127000,191000,192000,192000
"GET /movers.html",99,45000,61000,66000,68000,115000,126000,147000,200000,200000
"POST /moversResult.html",57,68000,92000,100000,115000,133000,149000,155000,211000,211000
"GET /prediction.html",65,23000,57000,62000,79000,104000,124000,127000,136000,136000
"POST /predictionResult.html",35,55000,74000,83000,93000,120000,144000,198000,198000,198000
"Total",1549,46000,61000,70000,79000,108000,131000,169000,193000,252000
