"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",16,5,5,12,12,1400,3300,3300,3300,3300
"POST /",16,150,170,210,210,1700,5900,5900,5900,5900
"GET /analysis.html",32,26,990,1800,1900,4400,7900,10000,10000,10000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",17,6300,10000,12000,13000,14000,19000,19000,19000,19000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",11,3900,4900,8200,8200,13000,14000,14000,14000,14000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",3,6200,6200,17000,17000,17000,17000,17000,17000,17000
"GET /compare.html",57,49,1200,2800,3600,9300,11000,11000,34000,34000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",21,8000,9700,11000,12000,21000,21000,25000,25000,25000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",22,8000,8300,9300,9900,14000,17000,26000,26000,26000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",10,9700,12000,13000,25000,27000,27000,27000,27000,27000
"GET /measure.html",90,210,4200,6400,7300,11000,16000,23000,32000,32000
"POST /measureResults.html",89,5500,7100,8900,9800,13000,15000,18000,22000,22000
"GET /movers.html",65,7,2300,3400,4900,8600,9100,12000,16000,16000
"POST /moversResult.html",61,25000,28000,31000,34000,38000,40000,47000,51000,51000
"GET /prediction.html",39,19,1900,4400,5300,9000,13000,15000,15000,15000
"POST /predictionResult.html",38,14000,16000,17000,19000,26000,28000,30000,30000,30000
"Total",587,4200,7800,9900,13000,21000,27000,34000,39000,51000
