"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",512,78000,95000,96000,96000,120000,176000,185000,197000,197000
"POST /",475,73000,116000,136000,170000,174000,193000,196000,196000,197000
"GET /analysis.html",56,66000,77000,86000,95000,110000,116000,137000,174000,174000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",8,102000,113000,118000,118000,171000,171000,171000,171000,171000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",15,84000,88000,101000,104000,105000,134000,134000,134000,134000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",5,76000,103000,103000,119000,119000,119000,119000,119000,119000
"GET /compare.html",91,65000,79000,92000,101000,116000,170000,187000,187000,187000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",25,68000,79000,88000,102000,111000,119000,140000,140000,140000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",18,68000,85000,98000,99000,118000,123000,123000,123000,123000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",3,16000,16000,78000,78000,78000,78000,78000,78000,78000
"GET /measure.html",160,60000,74000,94000,102000,116000,141000,170000,172000,192000
"POST /measureResults.html",97,70000,88000,93000,99000,123000,173000,192000,194000,194000
"GET /movers.html",108,61000,75000,83000,93000,117000,142000,168000,172000,191000
"POST /moversResult.html",53,73000,89000,106000,111000,116000,142000,149000,149000,149000
"GET /prediction.html",71,55000,73000,81000,99000,114000,123000,133000,174000,174000
"POST /predictionResult.html",39,70000,81000,88000,108000,115000,135000,136000,136000,136000
"Total",1736,67000,88000,98000,114000,149000,174000,193000,195000,197000
