"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","/",256,0,55000,66352,18392,190944,3079,0.86
"POST","/",255,0,28000,45250,170,131246,2524,0.85
"GET","/analysis.html",49,0,47000,52387,311,115887,52059,0.16
"POST","/analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",13,0,55000,54695,3821,91092,6914762,0.04
"POST","/analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",19,0,51000,57547,12383,120872,3512018,0.06
"POST","/analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",1,0,50000,50150,50150,50150,658134,0.00
"GET","/compare.html",63,0,53000,56973,1748,189684,108023,0.21
"POST","/compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",22,0,53000,62099,25700,195408,13911284,0.07
"POST","/compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",11,0,83000,77897,17593,119192,14042800,0.04
"POST","/compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",3,0,61000,81717,48174,136380,2422313,0.01
"GET","/measure.html",118,0,41000,44564,114,135667,46273,0.40
"POST","/measureResults.html",81,0,56000,62528,7764,191194,2242664,0.27
"GET","/movers.html",77,0,39000,41822,97,116693,3745,0.26
"POST","/moversResult.html",44,0,66000,73228,29547,126760,16042,0.15
"GET","/prediction.html",41,0,42000,52145,876,189047,40373,0.14
"POST","/predictionResult.html",21,0,57000,61597,9610,134385,348817,0.07
"None","Total",1074,0,48000,55122,97,195408,775552,3.60
