"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",128,12000,16000,19000,21000,34000,43000,46000,49000,49000
"POST /",128,12000,17000,21000,24000,47000,53000,53000,54000,54000
"GET /analysis.html",39,42000,53000,59000,64000,84000,99000,108000,108000,108000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",14,21000,47000,52000,65000,71000,89000,89000,89000,89000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",16,33000,48000,56000,56000,73000,105000,105000,105000,105000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",3,22000,22000,46000,46000,46000,46000,46000,46000,46000
"GET /compare.html",60,32000,43000,52000,56000,77000,90000,106000,117000,117000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",26,48000,59000,68000,78000,99000,110000,122000,122000,122000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",18,33000,37000,44000,50000,61000,70000,70000,70000,70000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",5,44000,53000,53000,69000,69000,69000,69000,69000,69000
"GET /measure.html",104,34000,47000,59000,61000,81000,86000,95000,111000,113000
"POST /measureResults.html",84,33000,50000,61000,71000,84000,93000,109000,113000,113000
"GET /movers.html",83,28000,45000,53000,57000,75000,94000,115000,116000,116000
"POST /moversResult.html",63,54000,70000,81000,86000,100000,114000,145000,146000,146000
"GET /prediction.html",55,31000,42000,53000,55000,82000,93000,112000,115000,115000
"POST /predictionResult.html",42,46000,52000,55000,58000,91000,96000,123000,123000,123000
"Total",868,25000,42000,50000,55000,74000,90000,106000,115000,146000
