"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",309,79000,105000,138000,138000,145000,239000,246000,259000,291000
"POST /",122,42000,64000,64000,119000,135000,136000,137000,151000,159000
"GET /analysis.html",51,13000,50000,62000,62000,117000,175000,175000,175000,175000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",17,62000,104000,108000,116000,128000,136000,136000,136000,136000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",11,66000,77000,113000,113000,115000,146000,146000,146000,146000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",4,126000,126000,131000,131000,131000,131000,131000,131000,131000
"GET /compare.html",66,12000,53000,62000,62000,128000,135000,175000,175000,175000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",24,66000,78000,110000,114000,119000,128000,132000,132000,132000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",18,54000,63000,120000,129000,146000,147000,147000,147000,147000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",4,92000,92000,152000,152000,152000,152000,152000,152000,152000
"GET /measure.html",147,19000,57000,62000,68000,117000,134000,175000,175000,175000
"POST /measureResults.html",106,50000,71000,96000,115000,123000,129000,134000,146000,149000
"GET /movers.html",77,4600,42000,62000,63000,122000,143000,175000,175000,175000
"POST /moversResult.html",43,59000,79000,95000,108000,121000,131000,151000,151000,151000
"GET /prediction.html",43,12000,44000,62000,64000,137000,147000,175000,175000,175000
"POST /predictionResult.html",26,92000,113000,126000,129000,141000,146000,156000,156000,156000
"Total",1068,64000,72000,105000,113000,138000,146000,239000,239000,291000
