"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",479,35000,42000,46000,49000,60000,83000,105000,132000,175000
"POST /",375,37000,45000,53000,57000,79000,113000,127000,141000,182000
"GET /analysis.html",61,47000,65000,79000,83000,83000,91000,92000,115000,115000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",13,51000,107000,117000,122000,126000,136000,136000,136000,136000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",11,48000,79000,80000,80000,121000,147000,147000,147000,147000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",4,83000,83000,88000,88000,88000,88000,88000,88000,88000
"GET /compare.html",104,52000,65000,79000,80000,83000,92000,123000,128000,135000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",22,61000,66000,75000,83000,88000,91000,134000,134000,134000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",23,63000,65000,74000,83000,107000,134000,144000,144000,144000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",7,61000,83000,86000,86000,125000,125000,125000,125000,125000
"GET /measure.html",168,43000,61000,79000,83000,83000,113000,151000,172000,185000
"POST /measureResults.html",88,45000,60000,67000,70000,92000,108000,119000,129000,129000
"GET /movers.html",98,43000,53000,64000,66000,83000,85000,116000,124000,124000
"POST /moversResult.html",54,66000,70000,85000,105000,111000,121000,123000,138000,138000
"GET /prediction.html",77,47000,66000,79000,83000,83000,91000,106000,124000,124000
"POST /predictionResult.html",42,61000,70000,74000,79000,88000,93000,130000,130000,130000
"Total",1626,41000,51000,61000,66000,83000,106000,124000,136000,185000
