"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",256,46000,57000,63000,64000,67000,69000,78000,104000,109000
"POST /",255,20000,44000,46000,54000,79000,80000,99000,112000,136000
"GET /analysis.html",51,44000,74000,134000,140000,154000,185000,195000,245000,245000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",11,49000,97000,116000,116000,136000,163000,163000,163000,163000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",14,32000,43000,87000,119000,127000,148000,148000,148000,148000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",1,93000,93000,93000,93000,93000,93000,93000,93000,93000
"GET /compare.html",75,42000,59000,107000,117000,149000,167000,172000,178000,178000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",24,52000,75000,97000,115000,126000,143000,146000,146000,146000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",23,62000,89000,122000,126000,143000,145000,185000,185000,185000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",3,46000,46000,57000,57000,57000,57000,57000,57000,57000
"GET /measure.html",112,42000,56000,75000,114000,136000,158000,184000,191000,198000
"POST /measureResults.html",75,56000,99000,130000,137000,154000,198000,237000,241000,241000
"GET /movers.html",85,41000,70000,109000,118000,136000,144000,168000,193000,193000
"POST /moversResult.html",50,93000,125000,135000,149000,171000,186000,208000,208000,208000
"GET /prediction.html",56,31000,45000,78000,113000,140000,150000,154000,191000,191000
"POST /predictionResult.html",38,55000,100000,125000,130000,150000,165000,194000,194000,194000
"Total",1129,44000,59000,71000,79000,130000,147000,171000,191000,245000
