"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",16,5,5,6,6,9,1700,1700,1700,1700
"POST /",16,160,160,160,160,3500,4300,4300,4300,4300
"GET /analysis.html",43,25,1700,4400,9800,10000,13000,27000,27000,27000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",21,8600,10000,11000,14000,15000,15000,17000,17000,17000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",17,5200,8000,8300,13000,18000,18000,18000,18000,18000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",5,5900,8400,8400,13000,13000,13000,13000,13000,13000
"GET /compare.html",69,35,2100,3700,4600,9200,15000,17000,30000,30000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",29,8300,11000,12000,13000,16000,17000,18000,18000,18000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",26,8400,13000,14000,15000,19000,19000,24000,24000,24000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",11,16000,19000,20000,20000,31000,32000,32000,32000,32000
"GET /measure.html",98,30,2000,4000,4700,9500,12000,14000,15000,15000
"POST /measureResults.html",95,4400,6400,8000,9600,13000,17000,19000,31000,31000
"GET /movers.html",62,6,2800,5100,5800,9400,12000,15000,16000,16000
"POST /moversResult.html",58,20000,23000,25000,28000,29000,32000,35000,41000,41000
"GET /prediction.html",39,18,22,3400,4600,7100,13000,16000,16000,16000
"POST /predictionResult.html",39,11000,13000,18000,20000,23000,23000,24000,24000,24000
"Total",644,4000,7900,11000,13000,18000,23000,28000,30000,41000
