"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",8,45,270,770,770,1300,1300,1300,1300,1300
"POST /",8,150,250,370,370,730,730,730,730,730
"GET /analysis.html",27,2600,3300,4000,4100,5300,6100,8000,8000,8000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",13,3900,4800,5500,5800,6500,9700,9700,9700,9700
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",9,6200,6700,7600,8300,9100,9100,9100,9100,9100
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",4,5600,5600,5600,5600,5600,5600,5600,5600,5600
"GET /compare.html",44,2200,3500,4400,4600,6000,7100,8800,8800,8800
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",21,7300,8700,9700,9900,11000,12000,14000,14000,14000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",19,6700,8700,9700,10000,11000,12000,12000,12000,12000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",4,8300,8300,9600,9600,9600,9600,9600,9600,9600
"GET /measure.html",57,3600,5000,5200,5400,6400,6700,6700,8200,8200
"POST /measureResults.html",56,4400,5800,6100,7100,9300,10000,11000,11000,11000
"GET /movers.html",38,3900,4800,5300,6100,6400,8500,8800,8800,8800
"POST /moversResult.html",36,16000,16000,17000,17000,18000,18000,20000,20000,20000
"GET /prediction.html",22,2600,4500,5100,5100,8400,8600,8700,8700,8700
"POST /predictionResult.html",21,9400,10000,11000,11000,11000,13000,14000,14000,14000
"Total",387,4800,6200,7500,8600,13000,15000,17000,18000,20000
