"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","/",4,0,5,6,3,9,3079,0.01
"POST","/",4,0,150,150,128,162,2524,0.01
"GET","/analysis.html",22,0,19,20,14,39,52059,0.07
"POST","/analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",9,0,3100,3147,2877,3482,6914762,0.03
"POST","/analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",12,0,2900,2953,2551,3383,3512018,0.04
"POST","/analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",1,0,3200,3176,3176,3176,658134,0.00
"GET","/compare.html",29,0,30,37,24,182,108023,0.10
"POST","/compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",16,0,6400,6295,5152,7286,13911284,0.05
"POST","/compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",9,0,6000,6165,5185,7017,14042800,0.03
"POST","/compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",2,0,4800,5222,4760,5684,2422301,0.01
"GET","/measure.html",47,0,22,23,15,100,46273,0.16
"POST","/measureResults.html",47,0,2800,2862,2355,3525,1880835,0.16
"GET","/movers.html",37,0,5,6,3,17,3745,0.12
"POST","/moversResult.html",36,0,14000,13968,13209,14516,16056,0.12
"GET","/prediction.html",20,0,19,22,9,100,40373,0.07
"POST","/predictionResult.html",20,0,7500,7644,6191,9762,334578,0.07
"None","Total",315,0,100,3262,3,14516,1783922,1.06
