"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",32,5,12,180,440,1500,2500,17000,17000,17000
"POST /",32,1400,2000,2200,2300,8900,16000,32000,32000,32000
"GET /analysis.html",33,76,1100,9700,17000,22000,26000,36000,36000,36000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",15,11000,25000,28000,28000,44000,45000,45000,45000,45000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",14,4800,19000,19000,27000,27000,28000,28000,28000,28000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",1,20000,20000,20000,20000,20000,20000,20000,20000,20000
"GET /compare.html",60,1000,6000,16000,19000,27000,30000,36000,37000,37000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",22,15000,27000,30000,33000,34000,35000,37000,37000,37000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",29,14000,25000,31000,32000,40000,42000,48000,48000,48000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",5,5700,6000,6000,21000,21000,21000,21000,21000,21000
"GET /measure.html",116,1400,11000,20000,22000,29000,32000,39000,42000,44000
"POST /measureResults.html",112,8000,18000,24000,27000,32000,35000,42000,44000,46000
"GET /movers.html",71,8400,18000,22000,25000,33000,39000,41000,44000,44000
"POST /moversResult.html",63,32000,38000,40000,48000,50000,51000,54000,55000,55000
"GET /prediction.html",34,21,20000,22000,28000,30000,35000,39000,39000,39000
"POST /predictionResult.html",32,16000,30000,35000,37000,45000,46000,46000,46000,46000
"Total",671,7700,18000,24000,27000,35000,39000,48000,50000,55000
