"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",128,14000,14000,14000,15000,126000,138000,209000,209000,209000
"POST /",128,4400,5200,7900,16000,60000,99000,141000,142000,155000
"GET /analysis.html",37,21000,47000,64000,72000,104000,134000,180000,180000,180000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",17,57000,65000,67000,98000,122000,141000,141000,141000,141000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",11,16000,92000,114000,114000,125000,155000,155000,155000,155000
"GET /compare.html",61,38000,49000,66000,73000,99000,123000,173000,183000,183000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",23,45000,66000,68000,86000,105000,133000,145000,145000,145000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",17,51000,63000,69000,71000,127000,141000,141000,141000,141000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",5,80000,89000,89000,140000,140000,140000,140000,140000,140000
"GET /measure.html",98,28000,50000,65000,84000,113000,126000,176000,183000,183000
"POST /measureResults.html",76,63000,86000,96000,98000,119000,144000,153000,158000,158000
"GET /movers.html",64,25000,42000,48000,67000,102000,149000,162000,192000,192000
"POST /moversResult.html",50,64000,85000,99000,118000,159000,184000,186000,186000,186000
"GET /prediction.html",37,37000,45000,59000,62000,91000,131000,155000,155000,155000
"POST /predictionResult.html",25,56000,72000,99000,128000,152000,152000,160000,160000,160000
"Total",777,22000,47000,64000,82000,114000,139000,173000,186000,209000
