"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",128,9100,19000,25000,28000,40000,45000,82000,84000,100000
"POST /",128,22000,26000,29000,33000,43000,48000,104000,104000,105000
"GET /analysis.html",33,29000,35000,39000,39000,78000,79000,82000,82000,82000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",11,33000,40000,40000,40000,42000,63000,63000,63000,63000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",12,39000,41000,67000,67000,72000,89000,89000,89000,89000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",4,40000,40000,41000,41000,41000,41000,41000,41000,41000
"GET /compare.html",67,23000,36000,40000,42000,67000,70000,88000,90000,90000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",32,35000,38000,45000,45000,75000,89000,105000,105000,105000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",21,45000,60000,72000,82000,94000,95000,101000,101000,101000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",5,48000,69000,69000,90000,90000,90000,90000,90000,90000
"GET /measure.html",140,22000,34000,39000,45000,73000,82000,85000,87000,100000
"POST /measureResults.html",111,31000,39000,46000,59000,77000,83000,93000,104000,105000
"GET /movers.html",85,18000,32000,35000,42000,74000,79000,89000,99000,99000
"POST /moversResult.html",54,54000,57000,86000,93000,106000,113000,128000,131000,131000
"GET /prediction.html",48,24000,32000,38000,42000,73000,74000,86000,86000,86000
"POST /predictionResult.html",40,42000,79000,83000,89000,91000,113000,113000,113000,113000
"Total",919,25000,35000,41000,46000,75000,85000,99000,105000,131000
