"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",32,240,1900,2500,2700,2900,5700,5700,5700,5700
"POST /",32,720,1100,1500,1500,3300,3700,3800,3800,3800
"GET /analysis.html",48,8100,11000,13000,15000,22000,23000,39000,39000,39000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",25,8900,13000,14000,15000,19000,21000,27000,27000,27000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",19,13000,16000,18000,19000,22000,23000,23000,23000,23000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",3,14000,14000,14000,14000,14000,14000,14000,14000,14000
"GET /compare.html",63,8400,12000,14000,17000,21000,25000,27000,28000,28000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",25,15000,19000,19000,20000,22000,25000,48000,48000,48000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",29,15000,18000,21000,21000,25000,26000,32000,32000,32000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",5,13000,23000,23000,24000,24000,24000,24000,24000,24000
"GET /measure.html",90,11000,13000,15000,17000,20000,24000,38000,48000,48000
"POST /measureResults.html",88,10000,12000,15000,16000,22000,25000,31000,41000,41000
"GET /movers.html",78,7500,11000,13000,14000,19000,21000,28000,32000,32000
"POST /moversResult.html",65,38000,41000,44000,48000,52000,57000,71000,72000,72000
"GET /prediction.html",33,7700,11000,13000,14000,16000,17000,46000,46000,46000
"POST /predictionResult.html",32,16000,19000,22000,22000,26000,29000,30000,30000,30000
"Total",667,11000,14000,17000,20000,29000,39000,48000,52000,72000
