"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",240,49000,64000,76000,82000,97000,105000,114000,120000,126000
"POST /",204,5400,17000,32000,36000,49000,57000,66000,81000,87000
"GET /analysis.html",39,26000,33000,57000,64000,88000,101000,102000,102000,102000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",14,36000,66000,68000,80000,81000,102000,102000,102000,102000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",12,38000,53000,70000,70000,78000,81000,81000,81000,81000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",3,18000,18000,60000,60000,60000,60000,60000,60000,60000
"GET /compare.html",49,21000,44000,52000,58000,75000,82000,92000,92000,92000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",9,60000,63000,69000,86000,103000,103000,103000,103000,103000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",18,48000,63000,67000,79000,94000,105000,105000,105000,105000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",5,64000,83000,83000,85000,85000,85000,85000,85000,85000
"GET /measure.html",102,15000,38000,49000,54000,67000,83000,102000,102000,102000
"POST /measureResults.html",71,40000,52000,59000,64000,77000,107000,112000,113000,113000
"GET /movers.html",56,21000,36000,54000,58000,62000,74000,92000,96000,96000
"POST /moversResult.html",38,57000,70000,78000,80000,101000,105000,123000,123000,123000
"GET /prediction.html",37,23000,36000,42000,44000,58000,72000,102000,102000,102000
"POST /predictionResult.html",25,63000,71000,78000,87000,92000,94000,105000,105000,105000
"Total",922,30000,49000,59000,64000,82000,95000,105000,112000,126000
