"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",64,1600,2300,2600,2800,6100,6300,6400,6400,6400
"POST /",64,4700,5300,5600,5800,6100,6200,6300,6400,6400
"GET /analysis.html",22,67000,77000,90000,90000,97000,100000,101000,101000,101000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",10,32000,32000,48000,76000,87000,87000,87000,87000,87000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",8,60000,67000,70000,70000,71000,71000,71000,71000,71000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",2,18000,18000,18000,18000,18000,18000,18000,18000,18000
"GET /compare.html",36,19000,50000,71000,75000,93000,97000,102000,102000,102000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",17,41000,68000,73000,74000,87000,106000,106000,106000,106000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",13,49000,56000,56000,73000,96000,102000,102000,102000,102000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",3,88000,88000,92000,92000,92000,92000,92000,92000,92000
"GET /measure.html",58,38000,58000,66000,82000,96000,100000,104000,105000,105000
"POST /measureResults.html",58,42000,58000,68000,73000,77000,79000,81000,100000,100000
"GET /movers.html",44,28000,65000,74000,82000,95000,99000,106000,106000,106000
"POST /moversResult.html",44,61000,72000,86000,92000,101000,106000,120000,120000,120000
"GET /prediction.html",19,4000,39000,58000,63000,71000,90000,90000,90000,90000
"POST /predictionResult.html",18,63000,68000,81000,83000,102000,109000,109000,109000,109000
"Total",480,21000,47000,63000,70000,88000,97000,102000,106000,120000
