"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",8,4,4,6,6,10,10,10,10,10
"POST /",8,150,160,160,160,240,240,240,240,240
"GET /analysis.html",35,23,28,28,30,40,580,700,700,700
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",18,3400,3500,3600,3800,3900,3900,3900,3900,3900
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",15,3300,3400,3700,3700,4900,5000,5000,5000,5000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",2,2800,2800,2800,2800,2800,2800,2800,2800,2800
"GET /compare.html",70,27,33,36,40,66,110,180,4300,4300
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",34,6600,7100,7300,7600,9900,13000,14000,14000,14000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",28,6800,7000,7200,7200,11000,13000,14000,14000,14000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",8,7400,13000,14000,14000,14000,14000,14000,14000,14000
"GET /measure.html",109,19,23,25,30,50,130,1300,3700,4100
"POST /measureResults.html",108,3200,3400,3600,3700,5000,6600,7200,8100,9200
"GET /movers.html",44,5,6,8,8,9,400,2900,2900,2900
"POST /moversResult.html",40,15000,16000,16000,16000,18000,19000,19000,19000,19000
"GET /prediction.html",37,15,17,18,19,22,29,760,760,760
"POST /predictionResult.html",35,7800,10000,12000,15000,17000,19000,19000,19000,19000
"Total",599,240,3300,5600,6500,11000,15000,16000,18000,19000
