"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",32,6,12,1700,2700,10000,12000,13000,13000,13000
"POST /",32,310,1400,2600,3700,6100,26000,26000,26000,26000
"GET /analysis.html",35,32,5900,8300,11000,26000,44000,50000,50000,50000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",15,8200,11000,16000,25000,32000,49000,49000,49000,49000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",15,4000,5600,11000,22000,51000,52000,52000,52000,52000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",4,13000,13000,29000,29000,29000,29000,29000,29000,29000
"GET /compare.html",64,3600,10000,14000,30000,40000,42000,44000,47000,47000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",28,18000,32000,37000,41000,48000,52000,53000,53000,53000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",24,8400,11000,18000,19000,36000,50000,56000,56000,56000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",6,12000,12000,14000,14000,14000,14000,14000,14000,14000
"GET /measure.html",84,1700,4800,8900,15000,22000,30000,36000,47000,47000
"POST /measureResults.html",80,9900,19000,35000,40000,42000,49000,51000,52000,52000
"GET /movers.html",74,510,4300,6200,13000,27000,32000,48000,51000,51000
"POST /moversResult.html",63,33000,37000,55000,56000,64000,65000,68000,71000,71000
"GET /prediction.html",36,1400,5300,9000,11000,32000,38000,50000,50000,50000
"POST /predictionResult.html",36,12000,14000,19000,25000,41000,47000,61000,61000,61000
"Total",628,6800,13000,19000,27000,40000,49000,56000,64000,71000
