"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",32,460,3000,5700,7200,10000,29000,31000,31000,31000
"POST /",32,330,780,3200,3300,4900,9700,21000,21000,21000
"GET /analysis.html",29,8300,11000,15000,18000,33000,34000,43000,43000,43000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",11,12000,15000,17000,17000,19000,20000,20000,20000,20000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",15,9600,14000,18000,20000,21000,42000,42000,42000,42000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",2,17000,17000,17000,17000,17000,17000,17000,17000,17000
"GET /compare.html",55,8900,12000,14000,15000,17000,23000,25000,31000,31000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",23,15000,15000,20000,24000,26000,26000,29000,29000,29000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",22,13000,19000,24000,24000,27000,29000,48000,48000,48000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",5,12000,23000,23000,23000,23000,23000,23000,23000,23000
"GET /measure.html",98,8200,10000,15000,16000,22000,26000,33000,39000,39000
"POST /measureResults.html",97,8800,11000,14000,15000,19000,24000,31000,35000,35000
"GET /movers.html",75,6600,13000,16000,17000,22000,26000,31000,39000,39000
"POST /moversResult.html",65,39000,41000,44000,47000,52000,58000,63000,70000,70000
"GET /prediction.html",41,7400,13000,15000,16000,21000,23000,26000,26000,26000
"POST /predictionResult.html",39,17000,19000,20000,22000,27000,29000,51000,51000,51000
"Total",641,9700,15000,19000,22000,32000,40000,48000,52000,70000
