"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",128,3200,4000,4400,4400,4600,7100,7400,57000,57000
"POST /",128,5800,6400,7300,7900,51000,54000,54000,55000,57000
"GET /analysis.html",41,44000,64000,74000,85000,110000,119000,129000,129000,129000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",14,61000,72000,74000,79000,102000,114000,114000,114000,114000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",12,40000,75000,120000,120000,123000,131000,131000,131000,131000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",4,46000,46000,49000,49000,49000,49000,49000,49000,49000
"GET /compare.html",55,44000,70000,81000,89000,106000,115000,118000,121000,121000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",21,47000,72000,86000,91000,116000,121000,122000,122000,122000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",16,66000,71000,82000,82000,108000,121000,121000,121000,121000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",5,19000,47000,47000,50000,50000,50000,50000,50000,50000
"GET /measure.html",119,41000,57000,70000,81000,98000,110000,119000,125000,127000
"POST /measureResults.html",88,53000,64000,75000,83000,116000,124000,130000,131000,131000
"GET /movers.html",88,32000,53000,69000,78000,92000,102000,120000,128000,128000
"POST /moversResult.html",65,84000,101000,106000,110000,125000,142000,150000,151000,151000
"GET /prediction.html",43,41000,68000,74000,75000,85000,89000,119000,119000,119000
"POST /predictionResult.html",36,54000,66000,83000,86000,99000,110000,118000,118000,118000
"Total",863,27000,53000,64000,74000,100000,114000,124000,129000,151000
