"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",488,95000,97000,120000,120000,120000,122000,123000,138000,210000
"POST /",436,78000,132000,150000,151000,154000,157000,159000,178000,180000
"GET /analysis.html",47,23000,34000,37000,37000,71000,122000,152000,152000,152000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",12,84000,99000,126000,126000,131000,147000,147000,147000,147000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",18,55000,71000,91000,126000,128000,144000,144000,144000,144000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",5,48000,63000,63000,87000,87000,87000,87000,87000,87000
"GET /compare.html",69,29000,34000,37000,60000,104000,119000,143000,155000,155000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",20,62000,78000,87000,89000,151000,153000,153000,153000,153000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",20,40000,77000,86000,89000,153000,156000,156000,156000,156000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",4,50000,50000,54000,54000,54000,54000,54000,54000,54000
"GET /measure.html",123,28000,34000,37000,45000,104000,136000,147000,155000,157000
"POST /measureResults.html",89,62000,80000,91000,96000,122000,137000,144000,146000,146000
"GET /movers.html",84,26000,29000,37000,56000,76000,114000,120000,137000,137000
"POST /moversResult.html",44,72000,89000,101000,103000,120000,143000,162000,162000,162000
"GET /prediction.html",57,28000,34000,63000,74000,99000,130000,130000,139000,139000
"POST /predictionResult.html",36,43000,75000,87000,91000,125000,137000,142000,142000,142000
"Total",1552,86000,95000,115000,120000,144000,153000,156000,159000,210000
