"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",32,540,1700,3600,4400,5300,6700,7500,7500,7500
"POST /",32,450,3300,6100,7600,8800,9500,17000,17000,17000
"GET /analysis.html",34,5000,16000,18000,20000,25000,36000,42000,42000,42000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",12,16000,18000,24000,24000,25000,34000,34000,34000,34000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",17,11000,13000,14000,15000,37000,38000,38000,38000,38000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",3,3600,3600,6200,6200,6200,6200,6200,6200,6200
"GET /compare.html",65,4300,8000,11000,18000,28000,35000,38000,38000,38000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",34,13000,16000,23000,25000,29000,31000,54000,54000,54000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",24,16000,17000,21000,24000,26000,28000,33000,33000,33000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",4,14000,14000,26000,26000,26000,26000,26000,26000,26000
"GET /measure.html",109,3800,7500,14000,18000,28000,30000,33000,34000,41000
"POST /measureResults.html",105,9600,17000,21000,23000,26000,33000,35000,35000,37000
"GET /movers.html",68,1800,6900,14000,16000,23000,26000,34000,36000,36000
"POST /moversResult.html",61,25000,28000,30000,30000,38000,44000,53000,55000,55000
"GET /prediction.html",58,4200,6200,8300,11000,22000,23000,28000,30000,30000
"POST /predictionResult.html",53,18000,24000,33000,39000,45000,52000,53000,61000,61000
"Total",711,8100,15000,20000,23000,29000,35000,42000,49000,61000
