"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",128,13000,20000,46000,48000,53000,55000,57000,57000,58000
"POST /",128,3200,4000,4300,4500,5600,9000,20000,20000,68000
"GET /analysis.html",48,8700,39000,51000,57000,84000,99000,144000,144000,144000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",24,55000,58000,95000,97000,102000,109000,135000,135000,135000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",14,46000,72000,82000,86000,124000,149000,149000,149000,149000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",1,24000,24000,24000,24000,24000,24000,24000,24000,24000
"GET /compare.html",89,37000,51000,68000,76000,94000,101000,135000,138000,138000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",31,43000,55000,75000,78000,90000,103000,125000,125000,125000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",29,51000,65000,69000,85000,105000,107000,111000,111000,111000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",3,57000,57000,82000,82000,82000,82000,82000,82000,82000
"GET /measure.html",128,28000,49000,57000,66000,86000,95000,106000,113000,143000
"POST /measureResults.html",99,49000,64000,70000,77000,90000,107000,126000,145000,145000
"GET /movers.html",74,42000,62000,71000,80000,99000,106000,134000,143000,143000
"POST /moversResult.html",54,75000,84000,101000,107000,119000,124000,129000,150000,150000
"GET /prediction.html",48,26000,37000,57000,61000,81000,99000,145000,145000,145000
"POST /predictionResult.html",34,53000,67000,74000,75000,103000,144000,145000,145000,145000
"Total",932,27000,49000,59000,67000,87000,103000,124000,138000,150000
