"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",64,2700,5100,6800,8100,9500,19000,20000,27000,27000
"POST /",64,5300,7300,9500,13000,20000,28000,34000,38000,38000
"GET /analysis.html",44,9300,28000,54000,58000,65000,65000,67000,67000,67000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",15,40000,45000,52000,52000,61000,64000,64000,64000,64000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",24,10000,27000,46000,53000,66000,71000,72000,72000,72000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",3,40000,40000,57000,57000,57000,57000,57000,57000,57000
"GET /compare.html",72,5400,11000,20000,40000,44000,68000,68000,70000,70000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",25,18000,25000,44000,51000,57000,57000,65000,65000,65000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",26,23000,49000,50000,52000,62000,65000,75000,75000,75000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",12,10000,23000,48000,48000,49000,63000,63000,63000,63000
"GET /measure.html",153,6500,11000,20000,33000,52000,61000,66000,72000,73000
"POST /measureResults.html",138,13000,36000,44000,47000,59000,66000,71000,72000,73000
"GET /movers.html",72,6900,10000,25000,34000,54000,59000,67000,69000,69000
"POST /moversResult.html",67,33000,43000,53000,67000,84000,87000,90000,93000,93000
"GET /prediction.html",41,3500,9600,18000,20000,44000,54000,69000,69000,69000
"POST /predictionResult.html",31,18000,41000,44000,49000,65000,68000,69000,69000,69000
"Total",851,9500,20000,35000,42000,56000,65000,71000,80000,93000
