"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",478,92000,92000,92000,92000,121000,122000,123000,123000,123000
"POST /",397,61000,64000,66000,67000,69000,71000,72000,73000,175000
"GET /analysis.html",33,22000,60000,60000,70000,72000,78000,135000,135000,135000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",8,45000,47000,125000,125000,129000,129000,129000,129000,129000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",8,17000,55000,90000,90000,111000,111000,111000,111000,111000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",1,62000,62000,62000,62000,62000,62000,62000,62000,62000
"GET /compare.html",80,18000,34000,49000,53000,60000,72000,73000,99000,99000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",23,43000,74000,80000,85000,105000,131000,178000,178000,178000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",19,60000,78000,88000,90000,99000,113000,113000,113000,113000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",10,31000,36000,42000,56000,108000,108000,108000,108000,108000
"GET /measure.html",141,18000,39000,60000,60000,71000,73000,135000,141000,178000
"POST /measureResults.html",87,47000,61000,79000,86000,113000,134000,170000,176000,176000
"GET /movers.html",76,19000,53000,60000,60000,73000,78000,136000,172000,172000
"POST /moversResult.html",36,77000,99000,123000,129000,150000,166000,172000,172000,172000
"GET /prediction.html",59,20000,23000,49000,60000,71000,72000,78000,110000,110000
"POST /predictionResult.html",40,40000,53000,61000,74000,94000,107000,122000,122000,122000
"Total",1496,63000,84000,91000,92000,92000,121000,123000,136000,178000
