"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",241,62000,63000,65000,65000,126000,126000,128000,128000,285000
"POST /",215,8500,10000,12000,72000,124000,126000,127000,127000,127000
"GET /analysis.html",55,12000,33000,65000,68000,115000,135000,135000,172000,172000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",14,51000,78000,79000,124000,155000,181000,181000,181000,181000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",17,70000,86000,93000,135000,148000,213000,213000,213000,213000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",2,89000,89000,89000,89000,89000,89000,89000,89000,89000
"GET /compare.html",59,14000,29000,65000,66000,76000,135000,135000,156000,156000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",15,64000,82000,151000,172000,173000,189000,189000,189000,189000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",12,44000,64000,79000,79000,106000,120000,120000,120000,120000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",4,64000,64000,148000,148000,148000,148000,148000,148000,148000
"GET /measure.html",114,15000,29000,55000,65000,82000,135000,135000,135000,144000
"POST /measureResults.html",72,63000,75000,90000,99000,119000,153000,177000,177000,177000
"GET /movers.html",85,29000,58000,65000,72000,129000,135000,135000,135000,135000
"POST /moversResult.html",37,58000,74000,85000,86000,138000,209000,212000,212000,212000
"GET /prediction.html",47,15000,30000,52000,58000,72000,119000,135000,135000,135000
"POST /predictionResult.html",26,55000,71000,120000,123000,166000,173000,174000,174000,174000
"Total",1015,26000,62000,65000,73000,124000,133000,151000,173000,285000
