"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",426,53000,60000,70000,70000,79000,157000,209000,261000,267000
"POST /",360,19000,28000,32000,35000,66000,90000,97000,168000,230000
"GET /analysis.html",60,85000,100000,106000,112000,123000,126000,143000,144000,144000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",13,68000,94000,96000,99000,109000,111000,111000,111000,111000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",12,88000,90000,101000,101000,116000,124000,124000,124000,124000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",4,105000,105000,126000,126000,126000,126000,126000,126000,126000
"GET /compare.html",86,70000,98000,114000,116000,138000,166000,169000,230000,230000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",18,79000,116000,128000,132000,173000,213000,213000,213000,213000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",18,70000,86000,98000,104000,124000,131000,131000,131000,131000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",9,108000,113000,122000,156000,210000,210000,210000,210000,210000
"GET /measure.html",154,22000,85000,105000,113000,138000,166000,225000,226000,227000
"POST /measureResults.html",86,73000,94000,108000,119000,136000,170000,171000,213000,213000
"GET /movers.html",105,33000,95000,106000,114000,122000,136000,155000,165000,166000
"POST /moversResult.html",55,86000,112000,125000,130000,143000,158000,159000,211000,211000
"GET /prediction.html",73,40000,97000,99000,106000,119000,129000,166000,225000,225000
"POST /predictionResult.html",35,89000,110000,119000,122000,131000,159000,171000,171000,171000
"Total",1514,46000,69000,86000,97000,123000,157000,197000,213000,267000
