"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",128,2900,6300,19000,24000,41000,51000,76000,78000,78000
"POST /",128,15000,24000,39000,40000,66000,77000,79000,80000,93000
"GET /analysis.html",42,24000,37000,41000,44000,77000,89000,91000,91000,91000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",15,41000,44000,54000,56000,81000,83000,83000,83000,83000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",13,31000,76000,76000,77000,81000,94000,94000,94000,94000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",5,7400,23000,23000,27000,27000,27000,27000,27000,27000
"GET /compare.html",87,20000,38000,40000,44000,64000,74000,87000,91000,91000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",30,28000,35000,44000,51000,76000,85000,89000,89000,89000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",32,48000,74000,79000,80000,85000,94000,97000,97000,97000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",5,11000,38000,38000,68000,68000,68000,68000,68000,68000
"GET /measure.html",117,17000,27000,37000,39000,70000,85000,89000,90000,91000
"POST /measureResults.html",98,23000,40000,52000,72000,85000,88000,92000,93000,93000
"GET /movers.html",86,20000,38000,41000,47000,73000,76000,91000,93000,93000
"POST /moversResult.html",67,41000,57000,63000,67000,96000,102000,105000,105000,105000
"GET /prediction.html",35,22000,36000,41000,44000,76000,90000,93000,93000,93000
"POST /predictionResult.html",24,36000,38000,58000,60000,65000,75000,78000,78000,78000
"Total",912,20000,36000,41000,47000,74000,84000,91000,94000,105000
