"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",241,146000,147000,147000,148000,247000,283000,283000,284000,284000
"POST /",208,7400,12000,14000,16000,139000,140000,140000,140000,164000
"GET /analysis.html",42,21000,40000,59000,61000,152000,181000,192000,192000,192000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",11,62000,86000,127000,127000,141000,192000,192000,192000,192000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",10,60000,75000,112000,131000,137000,137000,137000,137000,137000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",4,78000,78000,120000,120000,120000,120000,120000,120000,120000
"GET /compare.html",58,21000,48000,55000,65000,83000,144000,146000,172000,172000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",11,57000,82000,129000,129000,177000,197000,197000,197000,197000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",21,55000,80000,124000,149000,186000,190000,197000,197000,197000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",4,27000,27000,169000,169000,169000,169000,169000,169000,169000
"GET /measure.html",113,20000,45000,52000,64000,76000,87000,168000,181000,185000
"POST /measureResults.html",80,50000,71000,96000,111000,156000,189000,193000,193000,193000
"GET /movers.html",57,21000,51000,68000,71000,184000,186000,186000,188000,188000
"POST /moversResult.html",35,75000,93000,105000,116000,148000,181000,181000,181000,181000
"GET /prediction.html",45,19000,35000,42000,47000,63000,150000,189000,189000,189000
"POST /predictionResult.html",25,85000,101000,116000,121000,146000,164000,178000,178000,178000
"Total",965,49000,75000,102000,140000,148000,185000,260000,283000,284000
