"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",256,28000,38000,46000,49000,59000,73000,82000,87000,89000
"POST /",256,15000,23000,29000,40000,67000,94000,129000,132000,133000
"GET /analysis.html",64,34000,49000,62000,64000,79000,84000,127000,132000,132000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",27,58000,63000,67000,68000,99000,110000,131000,131000,131000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",18,39000,50000,66000,79000,132000,132000,132000,132000,132000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",6,36000,36000,64000,64000,74000,74000,74000,74000,74000
"GET /compare.html",89,33000,44000,51000,61000,81000,91000,115000,119000,119000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",28,56000,65000,76000,77000,87000,96000,106000,106000,106000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",22,53000,66000,77000,82000,83000,84000,96000,96000,96000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",9,52000,58000,71000,77000,77000,77000,77000,77000,77000
"GET /measure.html",143,36000,46000,53000,60000,78000,105000,120000,132000,132000
"POST /measureResults.html",103,46000,56000,64000,68000,82000,103000,121000,123000,129000
"GET /movers.html",78,35000,48000,54000,60000,79000,111000,127000,132000,132000
"POST /moversResult.html",47,63000,75000,95000,103000,129000,136000,144000,144000,144000
"GET /prediction.html",56,43000,60000,74000,79000,89000,99000,101000,105000,105000
"POST /predictionResult.html",38,59000,73000,75000,76000,96000,101000,118000,118000,118000
"Total",1240,32000,46000,56000,62000,79000,99000,125000,132000,144000
